OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
9549;8,20032E+18;8;3;17;141;2020;3;15;1;3;0;1;0;1;0;0;0;0;0;419876,4933;5378137,591;7,914269481;48,55121593;0
9550;8,20032E+18;8;4;26;97;2020;3;14;4;3;5;3;0;0;1;0;0;0;0;535558,237;5333936,364;9,478140131;48,15767899;0
9551;8,20032E+18;8;3;37;45;2020;3;11;6;3;4;1;0;0;1;0;0;0;0;438622,993;5291851,611;8,180722508;47,77710308;2
9552;8,20032E+18;8;1;19;24;2020;3;17;4;3;4;1;0;0;1;0;1;0;0;538394,0248;5434367,677;9,52556363;49,06097983;0
9553;8,20033E+18;8;1;36;10;2020;3;17;5;2;0;7;0;0;0;0;1;0;0;599859,0229;5412327,961;10,3613598;48,85587693;0
9554;8,20032E+18;8;3;37;118;2020;3;17;3;3;4;1;0;0;1;0;0;0;0;441534,9734;5280062,407;8,221171324;47,67130896;0
9555;8,20033E+18;8;4;37;107;2020;3;15;7;3;8;1;0;0;1;0;0;0;0;506591,227;5331931,772;9,088600598;48,14060408;0
9556;8,2004E+18;8;3;11;0;2020;4;20;4;3;9;1;0;0;1;0;0;0;0;410318,439;5321048,158;7,796905615;48,03641839;0
9557;8,20033E+18;8;1;36;65;2020;3;18;2;3;4;1;0;0;1;0;1;0;0;564044,1932;5399747,412;9,871216214;48,74744745;0
9558;8,20032E+18;8;4;37;47;2020;3;12;5;3;2;6;0;0;1;0;0;0;0;521155,857;5340400,489;9,284801327;48,21647774;0
9559;8,20032E+18;8;4;36;64;2020;3;8;2;3;5;2;0;1;0;0;0;0;1;545414,879;5292209,242;9,606262429;47,78164372;0
9560;8,20032E+18;8;2;16;8;2020;3;17;3;3;5;2;1;1;1;0;0;0;0;440836,6541;5391386,52;8,196371204;48,6727225;0
9561;8,20033E+18;8;4;37;86;2020;3;7;7;3;3;2;0;0;1;0;0;0;0;525859,9224;5311022,209;9,34634764;47,9519903;0
9562;8,20033E+18;8;2;15;66;2020;3;17;3;3;1;6;0;0;1;0;0;0;0;461173,2052;5449446,323;8,467060813;49,19658552;0
9563;8,20033E+18;8;2;37;40;2020;3;14;5;3;8;1;0;0;1;0;0;0;0;478986,6042;5368526,916;8,71571282;48,46952293;0
9564;8,20032E+18;8;1;11;0;2020;3;10;4;3;6;4;0;0;1;1;0;0;0;512333,2002;5399517,122;9,167775818;48,7485469;0
9565;8,20033E+18;8;4;37;31;2020;3;16;7;3;9;6;0;0;1;0;0;0;0;518233,6664;5343075,726;9,245578163;48,24063688;0
9566;8,2004E+18;8;3;25;45;2020;4;16;4;3;5;3;0;0;1;0;0;0;0;470162,3008;5346559,237;8,597891719;48,27153651;0
9567;8,20032E+18;8;1;15;52;2020;3;15;6;3;8;7;0;0;0;0;1;0;0;495724,9;5410309,176;8,941730837;48,84573892;0
9568;8,20032E+18;8;1;36;21;2020;3;13;3;3;2;6;0;0;1;0;0;0;0;573603,856;5405029,902;10,00218559;48,79390492;0
9569;8,20032E+18;8;2;16;9;2020;3;5;3;3;4;7;2;0;1;0;0;1;0;447892,5352;5422089,161;8,288306356;48,94952825;0
9570;8,20033E+18;8;4;36;9;2020;3;15;7;2;4;2;0;0;1;0;1;0;0;556001,421;5308149,063;9,74963945;47,92421532;0
9571;8,20033E+18;8;2;26;103;2020;3;9;3;3;1;6;0;0;0;0;0;1;0;474947,8874;5457761,351;8,655608877;49,27209758;0
9572;8,20032E+18;8;2;15;111;2020;3;15;5;3;5;3;0;0;0;0;1;0;1;458523,0752;5443170,12;8,4313337;49,13995807;0
9573;8,20032E+18;8;1;25;5;2020;3;16;1;2;8;1;0;0;0;0;1;0;0;516117,8571;5457857,81;9,221577127;49,27326603;0
9574;8,20032E+18;8;4;15;39;2020;3;17;4;3;2;2;0;0;1;0;0;0;0;529879,4245;5373983,24;9,404622135;48,51825028;0
9575;8,20033E+18;8;2;12;0;2020;3;13;6;3;2;6;0;0;1;0;0;0;0;452817,3877;5427418,423;8,354948036;48,9978608;0
9576;8,2004E+18;8;3;17;65;2020;4;20;5;2;9;1;2;0;0;0;1;0;0;412553,6047;5353443,019;7,82021556;48,32812026;0
9577;8,20032E+18;8;3;17;96;2020;3;17;6;3;3;6;0;0;1;0;0;1;0;418997,7272;5369393,906;7,904061398;48,47245593;0
9578;8,20032E+18;8;1;15;37;2020;3;10;4;3;4;6;0;0;1;0;0;1;0;491799,2002;5384971,983;8,888728142;48,61776556;0
9579;8,20033E+18;8;1;17;43;2020;3;12;5;2;5;3;0;0;1;0;0;0;0;551396,3814;5390548,008;9,698032996;48,66586733;0
9580;8,20032E+18;8;3;15;50;2020;3;10;3;3;4;2;0;0;1;0;0;0;0;398760,154;5303855,109;7,645939206;47,88004343;0
9581;8,20033E+18;8;4;26;35;2020;3;11;7;3;3;6;0;0;1;0;0;1;0;538755,51;5329756,923;9,520750651;48,11989137;0
9582;8,2004E+18;8;2;21;0;2020;4;10;4;2;4;6;0;0;1;0;0;0;0;473249,9524;5476216,13;8,631028255;49,43802407;0
9583;8,20033E+18;8;1;36;7;2020;3;7;2;2;4;1;0;0;1;0;0;0;0;572607,7345;5402430,25;9,988165398;48,77063916;2
9584;8,20032E+18;8;4;17;13;2020;3;16;5;2;9;1;0;0;0;0;1;0;0;506628,555;5352526,758;9,089424641;48,32589286;0
9585;8,20032E+18;8;2;31;0;2020;3;8;2;3;0;7;0;0;1;0;0;1;0;476744,2843;5417316,075;8,682630998;48,90834969;0
9586;8,20032E+18;8;2;12;0;2020;3;10;3;3;2;6;0;0;1;0;0;0;0;459565,414;5430113,68;8,446929591;49,022584;0
9587;8,20032E+18;8;1;25;86;2020;3;17;5;3;2;2;1;0;0;0;1;0;1;503123,5732;5442630,216;9,042822434;49,13649384;0
9588;8,20032E+18;8;2;26;31;2020;3;17;7;3;2;6;0;0;1;0;0;1;0;473434,2285;5493196,4;8,632427181;49,59076335;0
9589;8,20033E+18;8;4;26;108;2020;3;20;7;3;8;1;2;0;1;0;0;0;0;569689,4724;5340202,627;9,938071788;48,21122326;0
9590;8,20032E+18;8;2;15;40;2020;3;19;4;3;9;1;2;0;1;0;0;0;0;489198,0967;5434549,167;8,852128326;49,0637143;0
9591;8,20033E+18;8;1;18;14;2020;3;17;6;3;4;2;0;0;1;0;0;0;0;521586,1116;5419534,106;9,294701723;48,92836272;0
9592;8,20032E+18;8;1;28;115;2020;3;16;5;3;2;6;0;0;1;0;0;1;0;549428,1677;5494728,551;9,684078983;49,60310686;0
9593;8,20032E+18;8;3;25;64;2020;3;10;7;3;8;1;0;0;1;0;0;0;0;478983,6666;5334985,994;8,717344953;48,16776938;1
9594;8,20032E+18;8;3;17;98;2020;3;13;4;2;2;6;0;0;0;0;1;0;0;440415,7889;5375738,218;8,192901034;48,53192062;0
9595;8,20033E+18;8;1;25;98;2020;3;17;6;3;3;2;0;0;1;0;0;0;1;523437,467;5436949,006;9,320982055;49,0849505;0
9596;8,2004E+18;8;2;25;75;2020;4;18;5;3;5;3;0;0;1;0;0;0;0;530984,9745;5475315,706;9,427313455;49,42972392;0
9597;8,20032E+18;8;2;16;13;2020;3;17;6;3;4;1;0;0;1;0;1;0;0;451078,664;5395453,784;8,334998242;48,71019601;0
9598;8,20033E+18;8;2;31;0;2020;3;13;4;3;4;2;0;0;1;0;0;0;0;477651,9236;5415374,51;8,69512354;48,89091748;0
9599;8,20032E+18;8;2;12;0;2020;3;17;3;3;5;3;0;1;0;0;1;0;0;457267,3846;5428210,494;8,415698857;49,00530967;0
9600;8,20033E+18;8;4;21;0;2020;3;17;7;3;4;2;0;0;1;0;1;0;0;570093,8958;5362006,392;9,947137634;48,40731393;0
9601;8,2004E+18;8;1;27;14;2020;4;4;4;3;5;3;2;0;1;0;0;0;0;576795,1294;5442145,946;10,05263284;49,12734692;0
9602;8,20033E+18;8;1;27;14;2020;3;16;2;2;5;3;0;0;1;0;0;0;0;572378,237;5443747,637;9,992387746;49,14228868;0
9603;8,20032E+18;8;3;25;57;2020;3;4;5;3;8;1;2;0;1;0;0;0;0;476975,9138;5357081,785;8,689139269;48,36648759;0
9604;8,20032E+18;8;1;27;89;2020;3;5;2;2;9;1;2;0;1;0;0;0;0;564748,741;5438549,926;9,886958542;49,09639031;2
9605;8,20032E+18;8;2;15;100;2020;3;11;3;3;2;6;0;0;0;0;0;1;0;470892,7001;5451067,791;8,600349753;49,21170928;0
9606;8,20032E+18;8;1;18;79;2020;3;10;5;3;4;2;0;0;1;0;0;0;0;509897,906;5422559,08;9,135204163;48,95587175;0
9607;8,20032E+18;8;1;18;3;2020;3;15;7;3;9;1;0;0;1;0;0;1;0;511320,7398;5417937,279;9,154511461;48,91427107;1
9608;8,20033E+18;8;4;26;38;2020;3;13;7;2;2;6;0;0;0;0;1;0;0;559913,9043;5312875,587;9,802665217;47,96638318;0
9609;8,20032E+18;8;2;11;0;2020;3;11;4;2;4;1;0;0;0;0;1;0;0;443824,1158;5395861,757;8,236338101;48,71325452;0
9610;8,20033E+18;8;1;16;54;2020;3;17;6;3;1;7;0;0;0;0;0;1;1;533113,4276;5382021,152;9,449054587;48,59039739;0
9611;8,20033E+18;8;4;25;33;2020;3;15;7;3;5;3;0;1;0;0;0;0;0;556514,557;5347670,684;9,761742834;48,27971611;0
9612;8,2004E+18;8;1;11;0;2020;4;13;5;3;8;1;0;0;0;0;1;0;0;506600,013;5404094,65;9,089857471;48,78981335;0
9613;8,20032E+18;8;1;21;0;2020;3;13;6;3;4;6;0;0;1;0;0;0;0;519546,476;5439823,944;9,267833729;49,11094749;0
9614;8,20032E+18;8;4;36;87;2020;3;5;3;3;8;1;1;0;1;0;0;0;0;546353,4392;5303298,185;9,619978098;47,88134327;0
9615;8,20032E+18;8;2;11;0;2020;3;15;3;3;5;2;0;1;1;0;0;0;0;442377,726;5403166,636;8,215655642;48,77883117;0
9616;8,20033E+18;8;4;16;41;2020;3;15;7;2;3;2;0;1;1;0;0;0;0;504736,4652;5379046,959;9,064198809;48,56449837;0
9617;8,20033E+18;8;3;36;82;2020;3;16;3;3;2;6;0;0;1;0;0;0;0;416021,4394;5271741,608;7,882951645;47,59364455;0
9618;8,20032E+18;8;2;36;73;2020;3;14;5;2;5;3;0;0;1;0;0;0;0;478657,2266;5422797,613;8,70844942;48,95772833;0
9619;8,20033E+18;8;4;16;41;2020;3;18;7;3;8;7;1;1;0;0;0;0;0;504366,781;5372576,08;9,059120235;48,50628682;0
9620;8,2004E+18;8;2;11;0;2020;4;12;5;2;8;1;0;1;0;0;0;0;0;442360,8811;5403180,511;8,215424429;48,77895441;0
9621;8,20032E+18;8;1;36;2;2020;3;15;6;3;2;1;0;0;1;0;1;0;0;572940,908;5416250,686;9,995158226;48,89490844;0
9622;8,20033E+18;8;1;27;100;2020;3;15;4;2;8;1;0;0;0;0;0;1;0;554288,461;5433538,486;9,743009981;49,05232569;0
9623;8,20032E+18;8;4;25;79;2020;3;1;3;2;4;1;2;0;1;0;0;1;0;556465,5138;5374178,537;9,764647384;48,51817881;0
9624;8,20033E+18;8;3;37;126;2020;3;19;7;3;8;1;2;0;1;0;0;0;0;448810,4399;5278070,658;8,318315567;47,65400595;0
9625;8,2004E+18;8;1;11;0;2020;4;8;4;3;2;6;0;0;1;0;0;0;0;518270,9433;5402981,434;9,248703616;48,77956561;0
9626;8,20032E+18;8;3;16;45;2020;3;10;5;2;8;1;0;0;0;0;1;0;0;413997,098;5324513,312;7,845548316;48,06809454;0
9627;8,20032E+18;8;1;17;38;2020;3;16;2;3;2;6;0;0;1;0;0;0;0;546316,661;5398768,453;9,629970277;48,74021203;0
9628;8,20032E+18;8;1;25;103;2020;3;14;3;3;3;6;0;0;1;0;0;1;0;529795,9067;5464747,382;9,410123584;49,33472353;0
9629;8,20032E+18;8;1;15;45;2020;3;15;5;3;2;6;0;0;1;0;0;0;0;501579,0021;5394887,878;9,021462417;48,70702215;0
9630;8,20032E+18;8;4;36;83;2020;3;13;6;3;0;1;0;0;0;0;1;0;0;532479,8196;5301548,988;9,434293352;47,86645748;0
9631;8,20032E+18;8;1;28;115;2020;3;15;4;3;7;7;0;0;1;0;1;0;0;550862,6088;5493664,219;9,703792109;49,59341524;0
9632;8,20033E+18;8;3;17;96;2020;3;14;5;3;0;7;0;1;0;0;0;0;0;421692,1063;5369702,421;7,940451224;48,4755723;0
9633;8,20033E+18;8;3;35;100;2020;3;16;7;3;0;1;0;1;0;0;0;0;0;487754,6289;5286642,637;8,836683792;47,7330427;0
9634;8,2004E+18;8;4;15;78;2020;4;17;4;3;0;1;0;0;0;0;1;0;0;532988,4929;5374552,744;9,446768398;48,52321791;0
9635;8,20032E+18;8;1;18;16;2020;3;11;6;3;8;7;0;0;0;0;1;0;0;504582,4151;5428753,36;9,062665116;49,0116555;0
9636;8,20032E+18;8;3;35;21;2020;3;12;3;2;8;1;0;0;0;0;1;0;0;492355,8477;5300839,024;8,897799825;47,86084551;0
9637;8,20032E+18;8;1;27;14;2020;3;13;3;3;5;3;0;1;1;0;0;0;0;577084,123;5442474,809;10,05665623;49,1302685;0
9638;8,20033E+18;8;3;35;26;2020;3;18;7;3;8;7;0;1;0;0;0;0;0;480883,112;5283195,006;8,745190599;47,70185548;0
9639;8,20033E+18;8;2;31;0;2020;3;13;3;3;2;1;0;0;1;0;0;0;0;474119,703;5417428,431;8,646807087;48,90925627;0
9640;8,20032E+18;8;2;22;0;2020;3;13;5;2;1;6;0;0;1;0;0;1;0;464748,6058;5478875,801;8,513533773;49,46151316;0
9641;8,20032E+18;8;3;16;51;2020;3;15;1;3;8;1;0;0;1;0;0;0;0;400786,6541;5337670,661;7,665202215;48,18452077;0
9642;8,20032E+18;8;4;17;25;2020;3;13;4;3;2;6;0;0;1;0;0;0;1;482803,5076;5356712,653;8,767835095;48,36335237;0
9643;8,20032E+18;8;4;26;70;2020;3;12;1;3;9;1;0;0;1;0;0;0;0;559505,0908;5340420,745;9,80102819;48,21422221;0
9644;8,20032E+18;8;4;36;47;2020;3;7;4;3;1;5;0;0;1;0;0;1;0;533474,4914;5309770,202;9,448230975;47,94037319;0
9645;8,20032E+18;8;4;17;31;2020;3;8;6;3;5;3;0;0;1;0;0;0;0;497088,2669;5357750,407;8,960682179;48,37291618;0
9646;8,20032E+18;8;1;21;0;2020;3;13;4;3;5;2;0;0;1;0;1;0;0;514753,1824;5441488,86;9,202215453;49,12605773;0
9647;8,20033E+18;8;2;37;45;2020;3;7;5;2;3;6;0;0;1;0;0;0;0;458628,8732;5364464,457;8,440707837;48,43196707;0
9648;8,20032E+18;8;4;17;16;2020;3;16;3;3;5;3;0;0;1;0;0;0;0;484827,924;5342298,617;8,795684076;48,23372609;0
9649;8,20033E+18;8;3;25;53;2020;3;0;7;2;8;1;2;0;1;0;0;0;0;453902,4581;5341108,279;8,379370276;48,22152328;0
9650;8,2004E+18;8;3;17;150;2020;4;7;4;3;0;1;0;0;0;0;1;0;0;408321,166;5353041,926;7,763214298;48,3239128;1
9651;8,20032E+18;8;1;15;3;2020;3;16;6;3;3;6;0;0;1;0;1;0;0;497715,669;5392478,834;8,968963801;48,68534799;0
9652;8,20032E+18;8;1;18;47;2020;3;10;3;3;2;6;0;0;1;0;0;0;0;507607,5348;5426523,079;9,103992182;48,9915629;0
9653;8,20032E+18;8;1;25;5;2020;3;16;3;3;3;6;0;1;1;0;0;0;0;516525,0867;5450755,273;9,226882524;49,20936665;0
9654;8,20033E+18;8;3;25;49;2020;3;11;7;3;5;3;0;0;1;0;1;0;0;471534,6902;5334490,313;8,617196611;48,16301988;0
9655;8,20033E+18;8;2;26;107;2020;3;16;3;2;2;6;0;0;1;0;0;0;1;473876,9141;5484351,812;8,639138723;49,51122932;0
9656;8,20032E+18;8;2;36;33;2020;3;15;5;2;2;6;0;1;0;0;0;0;0;480359,8378;5430430,097;8,731338547;49,026443;0
9657;8,20032E+18;8;4;17;36;2020;3;6;7;3;2;6;0;0;1;0;0;0;0;502872,4378;5352848,818;9,038753756;48,32881856;1
9658;8,20032E+18;8;3;36;107;2020;3;14;4;3;8;1;0;1;0;0;0;0;0;406617,8928;5290563,409;7,753872863;47,76167131;0
9659;8,20033E+18;8;1;36;29;2020;3;22;6;3;8;1;2;0;1;0;0;0;0;569277,783;5411408,994;9,944368144;48,85177982;0
9660;8,2004E+18;8;3;15;94;2020;4;16;5;2;8;1;0;0;0;0;1;0;0;430871,8203;5319035,306;8,072914809;48,02086722;0
9661;8,20032E+18;8;3;36;50;2020;3;7;6;3;2;6;0;1;1;0;0;0;0;399780,0139;5274337,553;7,666376804;47,61468915;0
9662;8,20033E+18;8;3;17;26;2020;3;15;4;3;3;5;0;1;0;0;0;0;0;416461,3534;5343860,109;7,874821309;48,24245063;0
9663;8,20032E+18;8;1;25;86;2020;3;8;3;3;5;3;0;0;1;0;0;0;1;504306,5916;5443807,038;9,059053521;49,14707265;0
9664;8,20033E+18;8;3;17;75;2020;3;16;7;2;8;1;0;0;0;0;1;0;0;411041,417;5362725,664;7,797854612;48,41140314;0
9665;8,2004E+18;8;2;16;7;2020;4;11;4;3;3;6;0;0;1;0;0;1;0;433448,4773;5396836,345;8,095150099;48,72099978;0
9666;8,20033E+18;8;1;27;91;2020;3;8;2;3;1;2;0;0;1;0;0;0;0;577429,6962;5451830,6;10,06319306;49,21436915;0
9667;8,20032E+18;8;3;35;28;2020;3;7;5;3;5;3;0;0;1;0;0;0;0;483350,6656;5286707,802;8,777946146;47,73353041;0
9668;8,20032E+18;8;3;17;129;2020;3;15;6;3;0;2;0;0;1;0;0;0;0;431149,2364;5348389,899;8,071884547;48,28496437;0
9669;8,20032E+18;8;1;18;73;2020;3;17;4;2;4;6;0;0;1;0;1;0;0;498070,7597;5431567,777;8,973603997;49,0369868;0
9670;8,20033E+18;8;1;25;108;2020;3;14;5;2;1;6;0;0;1;0;1;0;0;492796,633;5434421,42;8,90139234;49,06261775;0
9671;8,20032E+18;8;3;36;69;2020;3;17;3;3;5;3;0;0;1;0;0;0;0;409118,1715;5268340,666;7,791851566;47,56211935;0
9672;8,20033E+18;8;3;16;37;2020;3;15;7;3;2;6;0;0;1;0;0;0;0;406842,4931;5334385,09;7,747375494;48,1558849;0
9673;8,2004E+18;8;2;26;13;2020;4;16;4;3;5;3;0;1;1;0;0;0;0;499072,5357;5478329,144;8,98720211;49,45761832;0
9674;8,20033E+18;8;1;25;59;2020;3;17;2;3;0;1;0;0;0;0;1;0;0;530253,583;5438383,583;9,414435621;49,09755755;0
9675;8,20032E+18;8;4;26;64;2020;3;15;5;3;8;1;0;0;0;0;1;0;0;540414,3519;5325527,12;9,542638545;48,08173427;0
9676;8,20032E+18;8;3;17;57;2020;3;9;2;3;7;7;0;0;0;0;0;1;0;412832,3136;5381552,653;7,818120525;48,58099271;0
9677;8,20032E+18;8;1;25;26;2020;3;16;3;3;2;6;0;0;1;0;0;0;0;490388,9417;5445261,132;8,868175182;49,16009263;0
9678;8,20033E+18;8;1;25;58;2020;3;22;3;3;2;6;2;0;1;0;0;0;0;507451,8517;5444213,951;9,102189921;49,15070287;0
9679;8,20032E+18;8;1;21;0;2020;3;11;5;3;2;6;0;0;0;0;0;1;0;514974,3587;5448084,037;9,205492261;49,18537807;0
9680;8,20032E+18;8;3;15;22;2020;3;15;7;3;3;6;0;0;1;0;0;0;0;398221,0412;5301524,247;7,639279805;47,85899243;1
9681;8,20033E+18;8;1;18;11;2020;3;16;3;3;2;7;0;0;1;0;0;1;0;506151,8925;5408425,548;9,083821347;48,8287783;0
9682;8,20032E+18;8;2;35;6;2020;3;16;4;3;8;1;0;0;0;0;1;0;0;467470,7085;5381971,039;8,55887062;48,58997719;0
9683;8,20033E+18;8;1;19;67;2020;3;13;6;2;8;6;0;0;0;0;1;0;1;535994,0791;5410627,337;9,490614201;48,84757192;0
9684;8,2004E+18;8;2;26;38;2020;4;12;5;3;5;2;0;0;1;0;1;0;0;473792,2436;5480639,319;8,638215335;49,47783304;0
9685;8,20032E+18;8;2;15;59;2020;3;8;6;3;5;3;0;0;1;0;0;0;0;485857,2614;5435155,563;8,806373313;49,06910146;0
9686;8,20033E+18;8;2;11;0;2020;3;23;4;3;5;3;2;0;1;0;0;0;0;440789,9242;5403540,769;8,193991079;48,78204742;0
9687;8,20032E+18;8;1;19;67;2020;3;11;3;2;3;2;0;1;1;0;0;0;0;539143,2612;5405774,363;9,533073756;48,80372635;0
9688;8,20033E+18;8;3;36;78;2020;3;15;7;1;4;1;0;0;0;0;1;0;0;399990,9375;5291277,367;7,665299854;47,76709937;0
9689;8,2004E+18;8;1;19;84;2020;4;9;4;3;2;6;0;0;1;0;0;0;0;546137,9533;5412446,32;9,629076643;48,86326298;0
9690;8,20033E+18;8;2;25;109;2020;3;7;2;3;8;6;0;0;0;0;0;0;1;524591,4302;5494729,781;9,34035168;49,60463889;0
9691;8,20032E+18;8;3;17;96;2020;3;16;5;3;5;3;0;1;0;0;0;0;1;421835,7772;5368846,242;7,942554875;48,46788892;0
9692;8,20032E+18;8;1;25;107;2020;3;4;2;2;5;3;2;1;1;0;0;0;0;535106,561;5438127,607;9,480890721;49,0949972;0
9693;8,20032E+18;8;1;18;50;2020;3;15;3;2;5;3;0;0;0;0;1;0;1;502115,467;5415473,905;9,028860306;48,89221101;0
9694;8,20033E+18;8;1;17;2;2020;3;7;3;3;5;3;0;0;1;0;0;0;0;541698,9517;5387890,114;9,566068419;48,64268042;0
9695;8,20032E+18;8;1;17;24;2020;3;18;5;3;9;1;0;0;0;0;1;0;0;560830,4954;5384720,503;9,825292715;48,61259988;0
9696;8,20032E+18;8;1;17;53;2020;3;15;7;3;5;3;0;0;1;0;0;0;1;550730,959;5401442,303;9,690335894;48,76392039;1
9697;8,20032E+18;8;2;22;0;2020;3;13;2;3;2;6;0;0;1;0;0;0;0;463947,3373;5483716,136;8,502035445;49,50500263;0
9698;8,20032E+18;8;1;18;48;2020;3;15;3;2;3;2;0;1;1;0;0;0;0;514745,247;5416647,153;9,201204082;48,90259339;0
9699;8,20033E+18;8;1;11;0;2020;3;13;3;3;5;2;0;0;1;0;1;0;0;509877,696;5401378,159;9,134416909;48,76533253;0
9700;8,20032E+18;8;1;19;79;2020;3;16;5;2;5;2;0;0;1;0;1;0;0;522928,3474;5415117,421;9,312778074;48,8885836;0
9701;8,20032E+18;8;1;27;100;2020;3;16;7;3;8;1;0;0;1;0;0;0;0;552886,4228;5436460,707;9,724204734;49,0787324;1
9702;8,20033E+18;8;2;35;67;2020;3;16;7;2;2;1;0;0;1;0;1;0;0;485145,845;5398614,906;8,797962882;48,74037558;0
9703;8,20032E+18;8;2;12;0;2020;3;16;4;3;8;3;0;0;1;0;0;1;0;458761,8384;5426589,159;8,436296704;48,99082713;0
9704;8,20033E+18;8;1;18;80;2020;3;14;6;3;3;7;0;0;1;0;0;0;1;508467,9681;5411315,465;9,115438231;48,85474828;0
9705;8,20033E+18;8;2;36;40;2020;3;15;7;2;5;3;0;0;1;0;1;0;0;488314,7265;5425647,687;8,840291997;48,98362452;0
9706;8,2004E+18;8;1;27;52;2020;4;19;5;3;0;7;1;1;0;0;0;0;0;539981,8915;5435925,331;9,547452328;49,07489006;0
9707;8,20032E+18;8;1;27;104;2020;3;19;6;2;8;1;2;0;0;0;0;0;1;579019,2015;5434242,123;10,08156715;49,05597906;0
9708;8,20033E+18;8;1;25;26;2020;3;16;4;3;5;3;0;0;1;0;0;0;0;497891,529;5438425,546;8,971116015;49,09867534;0
9709;8,20032E+18;8;1;18;40;2020;3;16;3;3;1;6;0;0;1;0;0;0;0;510572,1617;5431751,178;9,144653619;49,03854896;0
9710;8,20033E+18;8;2;15;47;2020;3;19;7;2;8;1;2;0;0;0;1;0;0;457082,326;5413272,45;8,41474172;48,8709255;0
9711;8,20033E+18;8;4;35;66;2020;3;17;3;3;5;3;0;1;1;0;0;0;0;518431,574;5286955,154;9,245834023;47,73570751;0
9712;8,20032E+18;8;3;11;0;2020;3;6;5;3;1;6;0;0;1;0;0;1;0;411406,9844;5323810,558;7,810933446;48,06141862;0
9713;8,20032E+18;8;1;16;77;2020;3;6;2;3;0;1;0;0;0;0;1;0;0;516052,155;5392577,677;9,218096592;48,68603493;2
9714;8,20033E+18;8;4;35;16;2020;3;11;2;2;0;1;0;1;0;0;0;0;0;536805,527;5281745,047;9,490452516;47,68804398;0
9715;8,20032E+18;8;1;11;0;2020;3;14;5;3;2;7;0;0;0;0;1;1;0;513617,8955;5402388,572;9,185347218;48,77435154;0
